time,x,y,z,quadrant
0.00,0.0000,-0.0000,-1.0000,0
0.00,0.0000,-0.0000,-1.0000,0
0.00,0.0000,-0.0000,-1.0000,0
0.00,0.0000,-0.0000,-1.0000,0
0.00,0.0000,-0.0000,-1.0000,0
0.05,0.0000,-0.0000,-1.0000,0
0.18,0.0000,-0.0000,-1.0000,0
0.23,0.0000,-0.0000,-1.0000,0
0.30,0.0000,-0.0000,-1.0000,0
0.48,0.0000,-0.0000,-1.0000,0
0.51,0.0000,-0.0000,-1.0000,0
0.62,0.0000,-0.0000,-1.0000,0
0.72,0.0000,-0.0000,-1.0000,0
0.81,0.0000,-0.0000,-1.0000,0
0.90,0.0000,-0.0000,-1.0000,0
1.02,0.0000,-0.0000,-1.0000,0
1.16,0.0000,-0.0000,-1.0000,0
1.23,0.0000,-0.0000,-1.0000,0
1.34,0.0000,-0.0000,-1.0000,0
1.46,0.0000,-0.0000,-1.0000,0
1.50,0.0000,-0.0000,-1.0000,0
1.60,0.0000,-0.0000,-1.0000,0
1.70,0.0000,-0.0000,-1.0000,0
1.80,0.0000,-0.0000,-1.0000,0
1.90,0.0000,-0.0000,-1.0000,0
2.00,0.0000,-0.0000,-1.0000,0
2.10,0.0000,-0.0000,-1.0000,0
2.20,0.0000,-0.0000,-1.0000,0
2.30,0.0000,-0.0000,-1.0000,0
2.40,0.0000,-0.0000,-1.0000,0
2.50,0.0000,-0.0000,-1.0000,0
2.60,0.0000,-0.0000,-1.0000,0
2.70,0.0000,-0.0000,-1.0000,0
2.80,0.0000,-0.0000,-1.0000,0
2.90,0.0000,-0.0000,-1.0000,0
3.00,0.0000,-0.0000,-1.0000,0
3.10,0.0000,-0.0000,-1.0000,0
3.20,0.0000,-0.0000,-1.0000,0
3.30,0.0000,-0.0000,-1.0000,0
3.40,0.0000,-0.0000,-1.0000,0
3.50,0.0000,-0.0000,-1.0000,0
3.60,0.0000,-0.0000,-1.0000,0
3.70,0.0000,-0.0000,-1.0000,0
3.80,0.0000,0.0425,-0.9991,0
3.90,0.0065,0.4121,-0.9111,2
4.00,-0.0171,0.7958,-0.6053,0
4.10,-0.0152,0.9333,-0.3587,0
4.20,-0.0079,0.9937,-0.1119,0
4.30,-0.0000,1.0000,-0.0000,0
4.40,-0.0000,1.0000,-0.0000,0
4.50,-0.0000,1.0000,-0.0000,0
4.60,-0.0000,1.0000,-0.0000,0
4.70,-0.0000,1.0000,-0.0000,0
4.80,-0.0000,1.0000,-0.0000,0
4.90,-0.0000,1.0000,-0.0000,0
5.00,-0.0000,1.0000,-0.0000,0
5.10,-0.0000,1.0000,-0.0000,0
5.21,-0.0000,1.0000,-0.0000,0
5.30,-0.0000,1.0000,-0.0000,0
5.41,-0.0000,1.0000,-0.0000,0
5.52,-0.0000,1.0000,-0.0000,0
5.61,-0.0000,1.0000,-0.0000,0
5.71,-0.0000,1.0000,-0.0000,0
5.80,-0.0000,1.0000,-0.0000,0
5.91,-0.0000,1.0000,-0.0000,0
6.01,-0.0000,1.0000,-0.0000,0
6.11,-0.0000,1.0000,-0.0000,0
6.21,-0.0000,1.0000,-0.0000,0
6.30,-0.0007,1.0000,-0.0070,0
6.41,-0.0035,0.9994,-0.0352,0
6.50,-0.0035,0.9994,-0.0352,0
6.61,-0.0035,0.9994,-0.0352,0
6.70,-0.0035,0.9994,-0.0352,0
6.81,-0.0035,0.9994,-0.0352,0
6.91,-0.0035,0.9994,-0.0352,0
7.00,-0.0035,0.9994,-0.0352,0
7.10,-0.0035,0.9994,-0.0352,0
7.21,-0.0211,0.9844,-0.1748,0
7.31,-0.0958,0.7866,-0.6100,0
7.41,-0.1286,0.5595,-0.8188,0
7.50,-0.1477,0.3056,-0.9406,0
7.60,-0.1501,0.2513,-0.9562,0
7.71,-0.1507,0.2375,-0.9596,0
7.80,-0.1507,0.2375,-0.9596,0
7.91,-0.1517,0.2099,-0.9659,0
8.00,-0.1534,0.1472,-0.9771,0
8.10,-0.1545,0.0910,-0.9838,0
8.21,-0.1547,0.0699,-0.9855,0
8.31,-0.1547,0.0699,-0.9855,0
8.41,-0.1547,0.0699,-0.9855,0
8.50,-0.1547,0.0699,-0.9855,0
8.60,-0.1547,0.0699,-0.9855,0
8.70,-0.1547,0.0699,-0.9855,0
8.81,-0.1547,0.0699,-0.9855,0
8.90,-0.1547,0.0699,-0.9855,0
9.00,-0.1547,0.0699,-0.9855,0
9.11,-0.1547,0.0699,-0.9855,0
9.20,-0.1547,0.0699,-0.9855,0
9.31,-0.1547,0.0699,-0.9855,0
9.40,-0.1547,0.0699,-0.9855,0
9.50,-0.1547,0.0699,-0.9855,0
9.60,-0.1547,0.0699,-0.9855,0
9.71,-0.1547,0.0699,-0.9855,0
9.80,-0.1547,0.0699,-0.9855,0
9.91,-0.1547,0.0699,-0.9855,0
10.00,-0.1547,0.0699,-0.9855,0
10.11,-0.1547,0.0699,-0.9855,0
10.21,-0.1547,0.0699,-0.9855,0
10.30,-0.1547,0.0699,-0.9855,0
10.41,-0.1547,0.0699,-0.9855,0
10.54,-0.1547,0.0699,-0.9855,0
10.61,-0.1547,0.0699,-0.9855,0
10.70,-0.1547,0.0699,-0.9855,0
10.82,-0.1547,0.0699,-0.9855,0
10.90,-0.1547,0.0699,-0.9855,0
11.00,-0.1547,0.0699,-0.9855,0
11.11,-0.1547,0.0699,-0.9855,0
11.20,-0.1547,0.0699,-0.9855,0
11.31,-0.1341,0.0133,-0.9909,0
11.41,-0.1271,-0.0080,-0.9919,4
11.50,-0.1201,-0.0080,-0.9927,4
11.61,-0.1200,-0.0221,-0.9925,4
11.70,-0.1200,-0.0221,-0.9925,4
11.81,-0.0778,-0.0221,-0.9967,4
11.91,-0.0354,-0.0434,-0.9984,4
12.01,-0.0141,-0.0504,-0.9986,4
12.11,-0.0141,-0.0504,-0.9986,4
12.20,-0.0141,-0.0504,-0.9986,4
12.31,-0.0141,-0.0504,-0.9986,4
12.40,-0.0141,-0.0504,-0.9986,4
12.51,-0.0141,-0.0504,-0.9986,4
12.61,-0.0141,-0.0504,-0.9986,4
12.71,-0.0141,-0.0504,-0.9986,4
12.81,-0.0141,-0.0504,-0.9986,4
12.90,-0.0141,-0.0504,-0.9986,4
13.01,-0.0141,-0.0504,-0.9986,4
13.10,-0.0141,-0.0504,-0.9986,4
13.21,-0.0141,-0.0504,-0.9986,4
13.31,-0.0141,-0.0504,-0.9986,4
13.41,-0.0141,-0.0504,-0.9986,4
13.51,-0.0141,-0.0504,-0.9986,4
13.60,-0.0141,-0.0504,-0.9986,4
13.71,-0.0141,-0.0504,-0.9986,4
13.80,-0.0141,-0.0504,-0.9986,4
13.91,-0.0141,-0.0504,-0.9986,4
14.01,-0.0141,-0.0504,-0.9986,4
14.11,-0.0141,-0.0504,-0.9986,4
14.21,-0.0141,-0.0504,-0.9986,4
14.31,-0.0141,-0.0504,-0.9986,4
14.41,-0.0141,-0.0504,-0.9986,4
14.50,-0.0141,-0.0504,-0.9986,4
14.61,-0.0141,-0.0504,-0.9986,4
14.70,-0.0141,-0.0504,-0.9986,4
14.81,-0.0141,-0.0504,-0.9986,4
14.91,-0.0141,-0.0504,-0.9986,4
15.01,-0.0141,-0.0504,-0.9986,4
15.11,-0.0141,-0.0504,-0.9986,4
15.20,-0.0141,-0.0504,-0.9986,4
15.31,-0.0141,-0.0504,-0.9986,4
15.40,-0.0141,-0.0504,-0.9986,4
15.51,-0.0141,-0.0504,-0.9986,4
15.61,-0.0141,-0.0504,-0.9986,4
15.71,-0.0141,-0.0504,-0.9986,4
15.81,-0.0141,-0.0504,-0.9986,4
15.90,-0.0141,-0.0504,-0.9986,4
16.01,-0.0141,-0.0504,-0.9986,4
16.10,-0.0141,-0.0504,-0.9986,4
16.21,-0.0141,-0.0504,-0.9986,4
16.31,-0.0141,-0.0504,-0.9986,4
16.41,-0.0141,-0.0504,-0.9986,4
16.51,-0.0141,-0.0504,-0.9986,4
16.60,-0.0141,-0.0504,-0.9986,4
16.71,-0.0141,-0.0504,-0.9986,4
16.80,-0.0141,-0.0504,-0.9986,4
16.91,-0.0141,-0.0504,-0.9986,4
17.01,-0.0141,-0.0504,-0.9986,4
17.11,-0.0141,-0.0504,-0.9986,4
17.21,-0.0141,-0.0504,-0.9986,4
17.30,-0.0141,-0.0504,-0.9986,4
17.41,-0.0141,-0.0504,-0.9986,4
17.51,-0.0141,-0.0504,-0.9986,4
17.61,-0.0141,-0.0504,-0.9986,4
17.71,-0.0141,-0.0504,-0.9986,4
17.80,-0.0141,-0.0504,-0.9986,4
17.91,-0.0141,-0.0504,-0.9986,4
18.00,-0.0141,-0.0504,-0.9986,4
18.11,-0.0141,-0.0504,-0.9986,4
18.21,-0.0141,-0.0504,-0.9986,4
18.31,-0.0141,-0.0504,-0.9986,4
18.41,-0.0141,-0.0504,-0.9986,4
18.51,-0.0141,-0.0504,-0.9986,4
18.61,-0.0141,-0.0504,-0.9986,4
18.70,-0.0141,-0.0504,-0.9986,4
18.81,-0.0141,-0.0504,-0.9986,4
18.90,-0.0141,-0.0504,-0.9986,4
19.01,-0.0141,-0.0504,-0.9986,4
19.10,-0.0141,-0.0504,-0.9986,4
19.21,-0.0141,-0.0504,-0.9986,4
19.30,-0.0141,-0.0504,-0.9986,4
19.41,-0.0141,-0.0504,-0.9986,4
19.51,-0.0141,-0.0504,-0.9986,4
19.61,-0.0141,-0.0504,-0.9986,4
19.71,-0.0141,-0.0504,-0.9986,4
19.80,-0.0141,-0.0504,-0.9986,4
19.91,-0.0141,-0.0504,-0.9986,4
20.01,-0.0141,-0.0504,-0.9986,4
20.11,-0.0141,-0.0504,-0.9986,4
20.21,-0.0141,-0.0504,-0.9986,4
20.31,-0.0141,-0.0504,-0.9986,4
20.41,-0.0141,-0.0504,-0.9986,4
20.50,-0.0141,-0.0504,-0.9986,4
20.61,-0.0141,-0.0504,-0.9986,4
20.70,-0.0141,-0.0504,-0.9986,4
20.81,-0.0141,-0.0504,-0.9986,4
20.90,-0.0141,-0.0504,-0.9986,4
21.01,-0.0141,-0.0504,-0.9986,4
21.10,-0.0141,-0.0504,-0.9986,4
21.20,-0.0141,-0.0504,-0.9986,4
21.31,-0.0141,-0.0504,-0.9986,4
21.40,-0.0141,-0.0504,-0.9986,4
21.51,-0.0141,-0.0504,-0.9986,4
21.60,-0.0141,-0.0504,-0.9986,4
21.71,-0.0141,-0.0504,-0.9986,4
21.81,-0.0141,-0.0504,-0.9986,4
21.90,-0.0141,-0.0504,-0.9986,4
22.01,-0.0141,-0.0504,-0.9986,4
22.10,-0.0141,-0.0504,-0.9986,4
22.21,-0.0141,-0.0504,-0.9986,4
22.31,-0.0141,-0.0504,-0.9986,4
22.40,-0.0141,-0.0504,-0.9986,4
22.51,-0.0141,-0.0504,-0.9986,4
22.60,-0.0141,-0.0504,-0.9986,4
22.71,-0.0141,-0.0504,-0.9986,4
22.81,-0.0141,-0.0504,-0.9986,4
22.91,-0.0141,-0.0504,-0.9986,4
23.01,-0.0141,-0.0504,-0.9986,4
23.10,-0.0141,-0.0504,-0.9986,4
23.21,-0.0141,-0.0504,-0.9986,4
23.30,-0.0141,-0.0504,-0.9986,4
23.41,-0.0141,-0.0504,-0.9986,4
23.51,-0.0141,-0.0504,-0.9986,4
23.60,-0.0141,-0.0504,-0.9986,4
23.71,-0.0141,-0.0504,-0.9986,4
23.80,-0.0141,-0.0504,-0.9986,4
23.91,-0.0141,-0.0504,-0.9986,4
24.00,-0.0141,-0.0504,-0.9986,4
24.11,-0.0141,-0.0504,-0.9986,4
24.21,-0.0141,-0.0504,-0.9986,4
24.30,-0.0141,-0.0504,-0.9986,4
24.41,-0.0141,-0.0504,-0.9986,4
24.50,-0.0141,-0.0504,-0.9986,4
24.61,-0.0141,-0.0504,-0.9986,4
24.71,-0.0141,-0.0504,-0.9986,4
24.81,-0.0141,-0.0504,-0.9986,4
24.91,-0.0141,-0.0504,-0.9986,4
25.01,-0.0141,-0.0504,-0.9986,4
25.11,-0.0141,-0.0504,-0.9986,4
25.20,-0.0141,-0.0504,-0.9986,4
25.31,-0.0141,-0.0504,-0.9986,4
25.41,-0.0141,-0.0646,-0.9978,4
25.50,-0.2991,-0.0646,-0.9520,4
25.61,-0.5537,-0.0504,-0.8312,4
25.70,-0.7071,-0.0292,-0.7065,4
25.81,-0.7993,-0.0434,-0.5993,4
25.90,-0.8280,-0.0434,-0.5590,4
26.01,-0.9052,-0.0292,-0.4240,4
26.11,-0.9976,-0.0009,-0.0699,4
26.21,-0.9993,-0.0009,0.0363,5
26.31,-0.9979,-0.0009,0.0646,5
26.40,-0.9979,-0.0009,0.0646,5
26.51,-0.9979,-0.0009,0.0646,5
26.60,-0.9979,-0.0009,0.0646,5
26.71,-0.9979,-0.0009,0.0646,5
26.80,-0.9979,-0.0009,0.0646,5
26.91,-0.9979,-0.0009,0.0646,5
27.01,-0.9979,-0.0009,0.0646,5
27.11,-0.9979,-0.0009,0.0646,5
27.21,-0.9979,-0.0009,0.0646,5
27.30,-0.9979,-0.0009,0.0646,5
27.41,-0.9979,-0.0009,0.0646,5
27.50,-0.9979,-0.0009,0.0646,5
27.61,-0.9979,-0.0009,0.0646,5
27.71,-0.9979,-0.0009,0.0646,5
27.81,-0.9979,-0.0009,0.0646,5
27.90,-0.9979,-0.0009,0.0646,5
28.01,-0.9979,-0.0009,0.0646,5
28.11,-0.9979,-0.0009,0.0646,5
28.21,-0.9979,-0.0009,0.0646,5
28.30,-0.9979,-0.0009,0.0646,5
28.41,-0.9979,-0.0009,0.0646,5
28.51,-0.9979,-0.0009,0.0646,5
28.61,-0.9979,-0.0009,0.0646,5
28.71,-0.9979,-0.0009,0.0646,5
28.80,-0.9979,-0.0009,0.0646,5
28.91,-0.9979,-0.0009,0.0646,5
29.00,-0.9979,-0.0009,0.0646,5
29.11,-0.9979,-0.0009,0.0646,5
29.21,-0.9979,-0.0009,0.0646,5
29.31,-0.9979,-0.0009,0.0646,5
29.41,-0.9979,-0.0009,0.0646,5
29.50,-0.9979,-0.0009,0.0646,5
29.61,-0.9979,-0.0009,0.0646,5
29.71,-0.9979,-0.0009,0.0646,5
29.81,-0.9979,-0.0009,0.0646,5
29.91,-0.9979,-0.0009,0.0646,5
30.01,-0.9979,-0.0009,0.0646,5
30.11,-0.9979,-0.0009,0.0646,5
30.21,-0.9979,-0.0009,0.0646,5
30.31,-0.9979,-0.0009,0.0646,5
30.40,-0.9979,-0.0009,0.0646,5
30.51,-0.9979,-0.0009,0.0646,5
30.61,-0.9979,-0.0009,0.0646,5
30.70,-0.9979,-0.0009,0.0646,5
30.81,-0.9979,-0.0009,0.0646,5
30.90,-0.9979,-0.0009,0.0646,5
31.01,-0.9979,-0.0009,0.0646,5
31.11,-0.9979,-0.0009,0.0646,5
31.21,-0.9979,-0.0009,0.0646,5
31.31,-0.9979,-0.0009,0.0646,5
31.40,-0.9979,-0.0009,0.0646,5
31.51,-0.9979,-0.0009,0.0646,5
31.61,-0.9979,-0.0009,0.0646,5
31.71,-0.9979,-0.0009,0.0646,5
31.81,-0.9979,-0.0009,0.0646,5
31.91,-0.9979,-0.0009,0.0646,5
32.01,-0.9979,-0.0009,0.0646,5
32.11,-0.9979,-0.0009,0.0646,5
32.21,-0.9979,-0.0009,0.0646,5
32.32,-0.9979,-0.0009,0.0646,5
32.41,-0.9979,-0.0009,0.0646,5
32.50,-0.9979,-0.0009,0.0646,5
32.61,-0.9979,-0.0009,0.0646,5
32.70,-0.9979,-0.0009,0.0646,5
32.81,-0.9979,-0.0009,0.0646,5
32.90,-0.9979,-0.0009,0.0646,5
33.01,-0.9979,-0.0009,0.0646,5
33.11,-0.9979,-0.0009,0.0646,5
33.22,-0.9979,-0.0009,0.0646,5
33.31,-0.9979,-0.0009,0.0646,5
33.41,-0.9979,-0.0009,0.0646,5
33.51,-0.9979,-0.0009,0.0646,5
33.60,-0.9979,-0.0009,0.0646,5
33.71,-0.9979,-0.0009,0.0646,5
33.80,-0.9979,-0.0009,0.0646,5
33.91,-0.9979,-0.0009,0.0646,5
34.00,-0.9979,-0.0009,0.0646,5
34.11,-0.9979,-0.0009,0.0646,5
34.21,-0.9979,-0.0009,0.0646,5
34.32,-0.9979,-0.0009,0.0646,5
34.41,-0.9979,-0.0009,0.0646,5
34.52,-0.9979,-0.0009,0.0646,5
34.61,-0.9979,-0.0009,0.0646,5
34.72,-0.9979,-0.0009,0.0646,5
34.81,-0.9979,-0.0009,0.0646,5
34.90,-0.9979,-0.0009,0.0646,5
35.01,-0.9979,-0.0009,0.0646,5
35.11,-0.9979,-0.0009,0.0646,5
35.21,-0.9979,-0.0009,0.0646,5
35.31,-0.9979,-0.0009,0.0646,5
35.42,-0.9979,-0.0009,0.0646,5
35.51,-0.9979,-0.0009,0.0646,5
35.62,-0.9979,-0.0009,0.0646,5
35.71,-0.9979,-0.0009,0.0646,5
35.80,-0.9126,0.0487,0.4060,1
35.90,-0.7932,0.0628,0.6057,1
36.01,-0.6830,0.0910,0.7247,1
36.10,-0.5561,0.0981,0.8253,1
36.21,-0.4898,0.1051,0.8654,1
36.30,-0.4519,0.1192,0.8841,1
36.41,-0.3684,0.1262,0.9210,1
36.50,-0.2138,0.1402,0.9667,1
36.60,-0.0683,0.1402,0.9878,1
36.70,0.0088,0.1402,0.9901,3
36.80,0.0927,0.1402,0.9858,3
36.91,0.1415,0.1402,0.9800,3
37.00,0.1762,0.1332,0.9753,3
37.10,0.2990,0.1262,0.9459,3
37.20,0.4044,0.1192,0.9068,3
37.30,0.4492,0.1122,0.8864,3
37.40,0.4617,0.1122,0.8799,3
37.50,0.4741,0.1122,0.8733,3
37.60,0.4803,0.1122,0.8699,3
37.70,0.4925,0.1122,0.8630,3
37.80,0.4925,0.1122,0.8630,3
37.90,0.4925,0.1122,0.8630,3
38.00,0.4714,0.1542,0.8683,3
38.10,0.4647,0.1612,0.8707,3
38.20,0.4647,0.1612,0.8707,3
38.30,0.4647,0.1612,0.8707,3
38.40,0.4647,0.1612,0.8707,3
38.52,0.4647,0.1612,0.8707,3
38.60,0.4647,0.1612,0.8707,3
38.73,0.4647,0.1612,0.8707,3
38.81,0.4647,0.1612,0.8707,3
38.90,0.4647,0.1612,0.8707,3
39.00,0.4647,0.1612,0.8707,3
39.10,0.4647,0.1612,0.8707,3
39.20,0.4647,0.1612,0.8707,3
39.30,0.4647,0.1612,0.8707,3
39.40,0.4647,0.1612,0.8707,3
39.50,0.4647,0.1612,0.8707,3
39.60,0.4647,0.1612,0.8707,3
39.70,0.4647,0.1612,0.8707,3
39.80,0.4647,0.1612,0.8707,3
39.90,0.4647,0.1612,0.8707,3
40.00,0.4647,0.1612,0.8707,3
40.10,0.4647,0.1612,0.8707,3
40.20,0.4647,0.1612,0.8707,3
40.30,0.4647,0.1612,0.8707,3
40.40,0.4647,0.1612,0.8707,3
40.50,0.4647,0.1612,0.8707,3
40.60,0.4647,0.1612,0.8707,3
40.70,0.4647,0.1612,0.8707,3
40.80,0.4647,0.1612,0.8707,3
40.90,0.4647,0.1612,0.8707,3
41.00,0.4647,0.1612,0.8707,3
41.10,0.4647,0.1612,0.8707,3
41.20,0.4647,0.1612,0.8707,3
41.30,0.4647,0.1612,0.8707,3
41.40,0.4647,0.1612,0.8707,3
41.50,0.4647,0.1612,0.8707,3
41.60,0.4647,0.1612,0.8707,3
41.70,0.4647,0.1612,0.8707,3
41.80,0.4647,0.1612,0.8707,3
41.90,0.4647,0.1612,0.8707,3
42.00,0.4647,0.1612,0.8707,3
42.10,0.4647,0.1612,0.8707,3
42.20,0.4647,0.1612,0.8707,3
42.30,0.4647,0.1612,0.8707,3
42.40,0.4647,0.1612,0.8707,3
42.50,0.4647,0.1612,0.8707,3
42.60,0.4647,0.1612,0.8707,3
42.70,0.4647,0.1612,0.8707,3
42.80,0.4647,0.1612,0.8707,3
42.90,0.4647,0.1612,0.8707,3
43.00,0.4647,0.1612,0.8707,3
43.10,0.4647,0.1612,0.8707,3
43.20,0.4647,0.1612,0.8707,3
43.30,0.4647,0.1612,0.8707,3
43.40,0.4647,0.1612,0.8707,3
43.50,0.4647,0.1612,0.8707,3
43.60,0.4647,0.1612,0.8707,3
43.70,0.4647,0.1612,0.8707,3
43.80,0.4647,0.1612,0.8707,3
43.90,0.4647,0.1612,0.8707,3
44.00,0.4647,0.1612,0.8707,3
44.10,0.4647,0.1612,0.8707,3
44.20,0.4647,0.1612,0.8707,3
44.30,0.4647,0.1612,0.8707,3
44.40,0.4647,0.1612,0.8707,3
44.50,0.4647,0.1612,0.8707,3
44.60,0.4647,0.1612,0.8707,3
44.70,0.4647,0.1612,0.8707,3
44.80,0.4647,0.1612,0.8707,3
44.90,0.6700,0.1542,0.7262,3
45.00,0.9065,0.1122,0.4071,3
45.10,0.9941,0.0981,0.0467,3
45.20,0.9744,0.0910,-0.2056,2
45.30,0.8997,0.0981,-0.4253,2
45.40,0.8626,0.1122,-0.4933,2
45.50,0.8247,0.1542,-0.5441,2
45.60,0.7130,0.2854,-0.6405,2
45.70,0.6477,0.3788,-0.6610,2
45.80,0.5886,0.4995,-0.6357,2
45.90,0.5549,0.5770,-0.5993,2
46.00,0.5076,0.6442,-0.5721,2
46.10,0.4536,0.7018,-0.5493,2
46.20,0.3959,0.7314,-0.5552,2
46.30,0.3498,0.7551,-0.5545,2
46.40,0.3113,0.7733,-0.5523,2
46.50,0.2737,0.7910,-0.5472,2
46.60,0.2158,0.8121,-0.5421,2
46.70,0.1849,0.8203,-0.5412,2
46.80,0.1849,0.8203,-0.5412,2
46.90,0.1849,0.8203,-0.5412,2
47.00,0.1849,0.8203,-0.5412,2
47.10,0.1849,0.8203,-0.5412,2
47.20,0.1849,0.8203,-0.5412,2
47.30,0.1849,0.8203,-0.5412,2
47.40,0.1849,0.8203,-0.5412,2
47.51,0.1849,0.8203,-0.5412,2
47.60,0.1849,0.8203,-0.5412,2
47.70,0.1849,0.8203,-0.5412,2
47.80,0.1849,0.8203,-0.5412,2
47.90,0.1849,0.8203,-0.5412,2
48.00,0.1849,0.8203,-0.5412,2
48.10,0.1849,0.8203,-0.5412,2
48.21,0.1849,0.8203,-0.5412,2
48.30,0.1849,0.8203,-0.5412,2
48.40,0.1849,0.8203,-0.5412,2
48.51,0.1849,0.8203,-0.5412,2
48.61,0.1849,0.8203,-0.5412,2
48.70,0.1849,0.8203,-0.5412,2
48.81,0.1849,0.8203,-0.5412,2
48.90,0.1849,0.8203,-0.5412,2
49.01,0.1849,0.8203,-0.5412,2
49.11,0.1849,0.8203,-0.5412,2
49.21,0.1849,0.8203,-0.5412,2
49.31,0.1849,0.8203,-0.5412,2
49.40,0.1849,0.8203,-0.5412,2
49.51,0.1849,0.8203,-0.5412,2
49.60,0.1849,0.8203,-0.5412,2
49.70,0.1849,0.8203,-0.5412,2
49.81,0.1849,0.8203,-0.5412,2
49.91,0.1849,0.8203,-0.5412,2
50.01,0.1849,0.8203,-0.5412,2
50.10,0.1849,0.8203,-0.5412,2
50.21,0.1849,0.8203,-0.5412,2
50.31,0.1849,0.8203,-0.5412,2
50.40,0.1849,0.8203,-0.5412,2
50.51,0.1849,0.8203,-0.5412,2
50.60,0.1849,0.8203,-0.5412,2
50.71,0.1849,0.8203,-0.5412,2
50.80,0.1849,0.8203,-0.5412,2
50.91,0.1849,0.8203,-0.5412,2
51.01,0.1849,0.8203,-0.5412,2
51.11,0.1849,0.8203,-0.5412,2
51.21,0.1849,0.8203,-0.5412,2
51.31,0.1849,0.8203,-0.5412,2
51.41,0.1849,0.8203,-0.5412,2
51.51,0.1849,0.8203,-0.5412,2
51.61,0.1849,0.8203,-0.5412,2
51.70,0.1849,0.8203,-0.5412,2
51.81,0.1849,0.8203,-0.5412,2
51.90,0.1849,0.8203,-0.5412,2
52.00,0.1849,0.8203,-0.5412,2
52.11,0.1849,0.8203,-0.5412,2
52.21,0.1849,0.8203,-0.5412,2
52.31,0.1849,0.8203,-0.5412,2
52.40,0.1849,0.8203,-0.5412,2
52.51,0.1849,0.8203,-0.5412,2
52.60,0.1849,0.8203,-0.5412,2
52.71,0.1849,0.8203,-0.5412,2
52.81,0.1849,0.8203,-0.5412,2
52.90,0.1849,0.8203,-0.5412,2
53.01,0.1849,0.8203,-0.5412,2
53.10,0.1849,0.8203,-0.5412,2
53.21,0.1849,0.8203,-0.5412,2
53.31,0.1849,0.8203,-0.5412,2
53.40,0.1849,0.8203,-0.5412,2
53.51,0.1849,0.8203,-0.5412,2
53.60,0.1849,0.8203,-0.5412,2
53.71,0.1849,0.8203,-0.5412,2
53.81,0.1849,0.8203,-0.5412,2
53.91,0.1849,0.8203,-0.5412,2
54.01,0.1849,0.8203,-0.5412,2
54.11,0.1849,0.8203,-0.5412,2
54.21,0.1849,0.8203,-0.5412,2
54.30,0.1849,0.8203,-0.5412,2
54.41,0.1849,0.8203,-0.5412,2
54.51,0.1849,0.8203,-0.5412,2
54.61,0.1849,0.8203,-0.5412,2